truck_id,torque,gear,elevation,speed,rpm,voltage,estimated_weight_tonnes,expected_tpt,actual_tpt,stress_index,power_density,rpm_per_gear,status,reasons,actual_weight
truck_001,106.3,3,12.73173202120687,21.45,1659.44,26.16,5.48,19.39,19.39,63.09,0.71,553.15,Normal,[],5.47
truck_001,94.65,3,0.0428452132930452,42.88,1801.13,28.71,4.88,19.39,19.39,0.09,0.62,600.38,Overload,['High RPM per Gear'],4.2
truck_001,289.95,2,4.11848848638834,68.83,1656.83,26.23,14.95,19.39,19.39,17.35,1.92,828.42,Overload,['High RPM per Gear'],14.68
truck_003,366.91,6,10.634917176305487,41.32,1889.12,28.0,15.02,24.43,24.43,94.43,2.59,314.85,Overload,['High Power Density'],14.97
truck_003,105.78,6,1.191387044764629,57.01,1840.92,24.31,4.33,24.43,24.43,2.21,0.84,306.82,Normal,[],4.92
truck_002,282.05,1,9.971686940070656,36.93,2175.49,23.71,13.77,20.48,20.48,76.15,2.71,2175.49,Overload,"['High Power Density', 'High RPM per Gear']",14.64
truck_001,117.1,5,6.4148748346663975,66.33,2313.61,24.57,6.04,19.39,19.39,11.33,1.15,462.72,Normal,[],5.18
truck_003,143.21,3,13.543496754719776,74.08,1307.85,23.79,5.86,24.43,24.43,26.18,0.82,435.95,Normal,[],6.02
truck_001,326.16,6,7.720807102637718,76.97,2396.08,25.25,16.82,19.39,19.39,32.72,3.24,399.35,Overload,['High Power Density'],15.81
truck_002,137.2,3,-2.6507585440723203,61.37,1690.61,24.24,6.7,20.48,20.48,-5.93,1.0,563.54,Normal,[],6.36
truck_001,229.85,5,1.2281129008975604,27.26,2237.59,25.96,11.85,19.39,19.39,10.35,2.07,447.52,Normal,[],11.82
truck_002,75.37,5,3.209862290826834,31.55,2094.16,23.76,3.68,20.48,20.48,7.67,0.7,418.83,Normal,[],4.23
truck_002,87.92,5,4.504549340034805,46.96,2050.29,26.74,4.29,20.48,20.48,8.43,0.71,410.06,Normal,[],5.56
truck_001,270.54,5,0.8522545484693067,39.34,1725.6,24.84,13.95,19.39,19.39,5.86,1.97,345.12,Normal,[],14.0
truck_003,392.64,4,12.159904454547174,64.21,1458.73,25.4,16.07,24.43,24.43,74.36,2.36,364.68,Normal,[],15.93
truck_001,285.54,6,11.782432062123297,74.58,1811.09,27.17,14.73,19.39,19.39,45.11,1.99,301.85,Normal,[],14.41
truck_002,286.06,1,7.681010166134389,35.42,1262.62,23.06,13.97,20.48,20.48,62.03,1.64,1262.62,Overload,['High RPM per Gear'],13.8
truck_001,206.36,2,-0.2102257085974024,33.27,2384.16,24.84,10.64,19.39,19.39,-1.3,2.07,1192.08,Overload,['High RPM per Gear'],10.17
truck_001,83.73,6,1.1050725820088614,78.52,2045.29,27.27,4.32,19.39,19.39,1.18,0.66,340.88,Normal,[],4.51
truck_001,269.29,1,9.7868866591061,59.58,1474.12,25.54,13.89,19.39,19.39,44.23,1.63,1474.12,Overload,['High RPM per Gear'],14.45
truck_001,89.66,3,4.535904478007664,27.95,1674.09,24.06,4.62,19.39,19.39,14.55,0.65,558.03,Normal,[],4.07
truck_002,149.33,6,14.863415791966656,79.69,1337.74,27.36,7.29,20.48,20.48,27.85,0.76,222.96,Normal,[],7.33
truck_001,254.38,4,-1.7665532889257696,34.43,1818.66,26.42,13.12,19.39,19.39,-13.05,1.83,454.66,Normal,[],12.59
truck_001,249.43,4,-3.151541661898596,45.81,1903.96,28.46,12.86,19.39,19.39,-17.16,1.75,475.99,Normal,[],13.28
truck_003,327.78,6,-1.7051792327345616,22.53,1744.87,27.81,13.42,24.43,24.43,-24.81,2.15,290.81,Normal,[],13.81
truck_002,314.75,2,5.664013287380804,26.0,1906.43,27.67,15.37,20.48,20.48,68.56,2.27,953.21,Overload,['High RPM per Gear'],15.99
truck_002,148.43,1,12.734687838918088,60.24,2378.45,23.38,7.25,20.48,20.48,31.38,1.58,2378.45,Overload,['High RPM per Gear'],7.13
truck_003,328.27,6,13.494179840911409,76.12,1638.0,26.19,13.44,24.43,24.43,58.2,2.15,273.0,Normal,[],13.77
truck_001,243.78,6,2.135925113098692,67.53,2109.76,28.46,12.57,19.39,19.39,7.71,1.89,351.63,Normal,[],13.09
truck_001,243.85,5,6.692167191103167,79.32,1922.39,27.71,12.58,19.39,19.39,20.57,1.77,384.48,Normal,[],12.49
truck_001,207.33,4,11.512173450151876,76.21,2163.75,25.56,10.69,19.39,19.39,31.32,1.84,540.94,Normal,[],11.54
truck_001,99.75,4,4.812193766234788,33.0,1403.67,23.0,5.14,19.39,19.39,14.55,0.64,350.92,Normal,[],5.66
truck_003,366.85,3,8.493479840463236,23.34,1348.73,26.0,15.02,24.43,24.43,133.51,1.99,449.58,Normal,[],14.2
truck_001,125.54,5,-3.6594384192495455,73.74,2030.18,23.73,6.47,19.39,19.39,-6.23,1.12,406.04,Normal,[],6.89
truck_003,375.56,3,10.126635729603182,66.8,1773.45,25.58,15.37,24.43,24.43,56.93,2.73,591.15,Overload,['High Power Density'],15.7
truck_002,201.32,5,7.066157567778861,32.19,2303.52,28.49,9.83,20.48,20.48,44.19,1.7,460.7,Normal,[],8.98
truck_003,357.34,5,-3.0312490199801845,78.77,1555.23,28.23,14.63,24.43,24.43,-13.75,2.06,311.05,Normal,[],14.49
truck_001,156.42,2,8.796825668719286,53.93,1292.98,23.98,8.07,19.39,19.39,25.51,0.88,646.49,Overload,['High RPM per Gear'],7.88
truck_002,176.16,5,-3.1313626631500147,49.06,1309.01,23.77,8.6,20.48,20.48,-11.24,1.02,261.8,Normal,[],8.55
truck_001,153.92,6,13.49225064665944,69.58,1600.89,24.63,7.94,19.39,19.39,29.85,1.05,266.82,Normal,[],7.14
truck_001,109.41,2,14.080316082383742,50.66,2296.58,28.81,5.64,19.39,19.39,30.41,0.91,1148.29,Overload,['High RPM per Gear'],5.88
truck_001,118.66,1,-1.0756869765940946,52.89,1743.62,28.27,6.12,19.39,19.39,-2.41,0.77,1743.62,Overload,['High RPM per Gear'],5.65
truck_001,188.78,1,7.451875931253799,29.49,2232.73,25.69,9.74,19.39,19.39,47.71,1.72,2232.73,Overload,['High RPM per Gear'],9.33
truck_001,228.07,5,0.5008051788146677,28.51,1204.49,26.19,11.76,19.39,19.39,4.01,1.1,240.9,Normal,[],12.34
truck_002,162.34,5,3.2357547841551337,21.15,1240.91,27.11,7.93,20.48,20.48,24.84,0.78,248.18,Normal,[],8.7
truck_003,385.47,5,3.117755052094509,21.87,2360.88,28.92,15.78,24.43,24.43,54.96,3.3,472.18,Overload,['High Power Density'],15.52
truck_002,323.65,3,-0.1534037709252196,66.42,1834.42,28.57,15.8,20.48,20.48,-0.75,2.18,611.47,Overload,['High RPM per Gear'],15.26
truck_003,349.72,4,3.97910874956475,78.75,2351.8,24.97,14.32,24.43,24.43,17.67,3.45,587.95,Overload,['High Power Density'],14.85
truck_003,159.88,1,-3.546353688203703,70.2,1409.46,23.42,6.54,24.43,24.43,-8.08,1.01,1409.46,Overload,['High RPM per Gear'],6.7
truck_003,272.75,5,14.484850510434727,46.37,1272.54,27.49,11.16,24.43,24.43,85.2,1.32,254.51,Normal,[],10.92
truck_003,229.27,6,-4.396772569863221,77.49,1460.12,23.29,9.38,24.43,24.43,-13.01,1.51,243.35,Normal,[],9.37
truck_003,147.94,3,10.048840128961062,32.53,1436.15,26.86,6.06,24.43,24.43,45.7,0.83,478.72,Normal,[],6.86
truck_003,362.47,3,2.920486926046923,78.99,2170.15,23.96,14.84,24.43,24.43,13.4,3.44,723.38,Overload,"['High Power Density', 'High RPM per Gear']",14.13
truck_003,282.06,3,8.007311209908913,65.42,2099.43,26.06,11.55,24.43,24.43,34.52,2.38,699.81,Overload,['High RPM per Gear'],11.69
truck_003,202.31,3,6.574012953844848,58.81,2316.67,25.57,8.28,24.43,24.43,22.62,1.92,772.22,Overload,['High RPM per Gear'],8.85
truck_003,387.84,6,7.739152360415991,78.35,1281.92,25.51,15.88,24.43,24.43,38.31,2.04,213.65,Normal,[],15.73
truck_003,388.31,6,5.957416212744395,21.44,2117.06,26.49,15.89,24.43,24.43,107.91,3.25,352.84,Overload,['High Power Density'],15.49
truck_003,257.57,6,-0.779233395827692,24.46,1546.7,26.76,10.54,24.43,24.43,-8.21,1.56,257.78,Normal,[],10.65
truck_001,188.52,6,-0.1098500531114954,28.22,2218.89,26.7,9.72,19.39,19.39,-0.73,1.64,369.81,Normal,[],9.29
truck_003,190.41,3,12.460712030522735,64.56,1991.28,25.44,7.79,24.43,24.43,36.75,1.56,663.76,Overload,['High RPM per Gear'],8.14
truck_002,316.2,4,0.785648488839259,70.98,1725.14,28.81,15.44,20.48,20.48,3.5,1.98,431.28,Normal,[],15.75
truck_002,269.19,6,11.401187314925073,79.74,1291.94,25.84,13.14,20.48,20.48,38.49,1.41,215.32,Normal,[],12.67
truck_003,231.07,1,14.478811671465143,39.65,2307.77,24.62,9.46,24.43,24.43,84.37,2.27,2307.77,Overload,['High RPM per Gear'],9.09
truck_001,206.71,6,7.267808561272098,36.35,1529.01,23.68,10.66,19.39,19.39,41.33,1.4,254.83,Normal,[],10.94
truck_003,347.37,1,7.027352539801328,77.65,2004.22,24.05,14.22,24.43,24.43,31.44,3.03,2004.22,Overload,"['High Power Density', 'High RPM per Gear']",14.03
truck_001,195.24,1,-4.434705979000446,20.89,1355.28,24.51,10.07,19.39,19.39,-41.44,1.13,1355.28,Overload,['High RPM per Gear'],9.44
truck_001,170.19,4,-4.726802331294159,24.66,1670.03,23.92,8.78,19.39,19.39,-32.62,1.24,417.51,Normal,[],9.08
truck_002,187.22,3,-0.0695740832126334,68.19,1934.46,25.26,9.14,20.48,20.48,-0.19,1.5,644.82,Overload,['High RPM per Gear'],8.84
truck_002,246.44,6,-3.496828693238303,40.85,1937.71,28.03,12.03,20.48,20.48,-21.09,1.78,322.95,Normal,[],13.04
truck_003,305.39,3,2.8391228028430437,50.8,2171.5,26.32,12.5,24.43,24.43,17.07,2.64,723.83,Overload,"['High Power Density', 'High RPM per Gear']",12.17
truck_001,262.74,1,11.461911605912675,75.43,1966.97,27.92,13.55,19.39,19.39,39.93,1.94,1966.97,Overload,['High RPM per Gear'],14.68
truck_001,191.18,1,-0.332090965431866,76.48,1906.55,24.87,9.86,19.39,19.39,-0.83,1.53,1906.55,Overload,['High RPM per Gear'],9.21
truck_002,305.64,5,8.590160454731109,38.93,2151.0,23.78,14.92,20.48,20.48,67.44,2.89,430.2,Overload,['High Power Density'],14.96
truck_001,105.49,5,13.676360336145642,73.64,2131.54,27.31,5.44,19.39,19.39,19.59,0.86,426.31,Normal,[],4.82
truck_003,238.31,2,-4.9005502935530165,60.67,1859.89,24.99,9.75,24.43,24.43,-19.25,1.86,929.95,Overload,['High RPM per Gear'],10.11
truck_003,139.63,2,-2.994270550421887,40.17,1655.05,25.79,5.72,24.43,24.43,-10.41,0.94,827.53,Overload,['High RPM per Gear'],4.88
truck_001,133.34,5,14.543754782648367,26.68,1454.55,25.84,6.88,19.39,19.39,72.69,0.79,290.91,Normal,[],7.08
truck_002,243.82,5,1.6742969695158578,79.52,1323.4,23.32,11.91,20.48,20.48,5.13,1.45,264.68,Normal,[],11.43
truck_002,239.1,1,-4.817801122355967,66.56,1980.7,24.28,11.67,20.48,20.48,-17.31,2.04,1980.7,Overload,['High RPM per Gear'],12.09
truck_001,202.28,1,6.916150647799393,38.87,1873.33,26.2,10.43,19.39,19.39,35.99,1.51,1873.33,Overload,['High RPM per Gear'],10.42
truck_001,320.51,4,10.536627388965773,42.29,1247.27,25.18,16.53,19.39,19.39,79.86,1.66,311.82,Normal,[],15.78
truck_002,236.36,6,13.480689848605092,24.66,2316.01,27.24,11.54,20.48,20.48,129.21,2.1,386.0,Normal,[],11.78
truck_003,121.48,1,8.432858429098903,43.35,1785.38,28.94,4.97,24.43,24.43,23.63,0.78,1785.38,Overload,['High RPM per Gear'],4.94
truck_002,325.25,4,10.302230208796995,65.84,1550.93,23.49,15.88,20.48,20.48,50.89,2.25,387.73,Normal,[],15.83
truck_003,375.08,2,-0.8034683381887735,78.91,2042.34,25.98,15.35,24.43,24.43,-3.82,3.09,1021.17,Overload,"['High Power Density', 'High RPM per Gear']",14.65
truck_003,112.66,5,13.884473489475734,55.37,1613.4,26.75,4.61,24.43,24.43,28.25,0.71,322.68,Normal,[],5.15
truck_003,384.45,4,8.389614927718627,21.03,2184.18,28.28,15.74,24.43,24.43,153.38,3.11,546.05,Overload,"['High Stress Index', 'High Power Density']",15.87
truck_002,166.42,5,4.239990147284162,20.74,1679.27,25.76,8.13,20.48,20.48,34.02,1.14,335.85,Normal,[],7.77
truck_003,386.65,2,-4.835985811447088,58.49,1281.89,24.64,15.83,24.43,24.43,-31.97,2.11,640.94,Overload,['High RPM per Gear'],15.64
truck_003,130.07,2,8.092640518341906,22.94,1324.32,23.77,5.32,24.43,24.43,45.88,0.76,662.16,Overload,['High RPM per Gear'],5.35
truck_002,309.5,2,10.864593565466445,29.01,1991.68,24.94,15.11,20.48,20.48,115.91,2.59,995.84,Overload,"['High Power Density', 'High RPM per Gear']",15.48
truck_003,371.87,3,-3.658646969194221,59.02,1344.11,23.03,15.22,24.43,24.43,-23.05,2.27,448.04,Normal,[],15.34
truck_001,289.31,1,1.5438321165782585,52.23,1453.89,27.87,14.92,19.39,19.39,8.55,1.58,1453.89,Overload,['High RPM per Gear'],14.99
truck_002,119.74,2,10.496555333092427,40.24,1959.73,23.3,5.85,20.48,20.48,31.23,1.05,979.86,Overload,['High RPM per Gear'],5.74
truck_003,137.86,3,-3.997119538563796,43.8,1644.0,24.71,5.64,24.43,24.43,-12.58,0.96,548.0,Normal,[],5.78
truck_001,265.16,6,12.28825982133857,61.6,1949.9,23.09,13.68,19.39,19.39,52.9,2.35,324.98,Normal,[],13.01
truck_002,183.8,1,-4.684512204571081,69.44,2254.56,27.09,8.97,20.48,20.48,-12.4,1.6,2254.56,Overload,['High RPM per Gear'],10.89
truck_001,239.26,3,-2.6008758450361613,64.27,1354.03,25.29,12.34,19.39,19.39,-9.68,1.34,451.34,Normal,[],12.19
truck_003,333.57,1,1.0770716173644497,52.43,1427.74,24.12,13.65,24.43,24.43,6.85,2.07,1427.74,Overload,['High RPM per Gear'],12.85
truck_002,158.28,3,-2.592000666374241,27.37,1878.36,24.62,7.73,20.48,20.48,-14.99,1.26,626.12,Overload,['High RPM per Gear'],6.61
truck_002,322.61,1,8.81077116231131,52.79,2041.16,28.61,15.75,20.48,20.48,53.84,2.41,2041.16,Overload,['High RPM per Gear'],15.66
truck_001,129.68,6,11.644515610087574,47.53,1912.33,24.6,6.69,19.39,19.39,31.77,1.06,318.72,Normal,[],7.18
truck_003,286.03,4,14.09779420018516,49.0,1598.03,24.09,11.71,24.43,24.43,82.29,1.99,399.51,Normal,[],11.82
truck_002,146.67,4,7.288200186343317,74.79,1478.36,23.73,7.16,20.48,20.48,14.29,0.96,369.59,Normal,[],7.18
truck_002,212.18,4,10.634445319759196,20.92,2180.23,24.8,10.36,20.48,20.48,107.83,1.95,545.06,Normal,[],10.92
truck_002,79.39,6,3.497358541360221,37.33,1406.66,27.57,3.88,20.48,20.48,7.44,0.42,234.44,Normal,[],5.03
truck_003,315.55,6,1.9739961827837045,39.6,2108.03,25.72,12.92,24.43,24.43,15.73,2.71,351.34,Overload,['High Power Density'],13.33
truck_002,240.94,5,12.183447231398674,60.67,1855.26,25.41,11.76,20.48,20.48,48.39,1.84,371.05,Normal,[],12.16
truck_003,203.15,2,2.7597296019064466,43.01,1218.86,25.75,8.32,24.43,24.43,13.03,1.01,609.43,Overload,['High RPM per Gear'],8.49
truck_003,157.35,2,-3.717294955252335,33.58,2151.48,27.83,6.44,24.43,24.43,-17.42,1.27,1075.74,Overload,['High RPM per Gear'],6.54
truck_002,180.04,4,9.359590680407695,38.66,1567.27,27.01,8.79,20.48,20.48,43.59,1.09,391.82,Normal,[],8.03
truck_002,176.73,6,8.308095852765081,77.39,1441.74,28.18,8.63,20.48,20.48,18.97,0.95,240.29,Normal,[],8.51
truck_003,388.41,3,3.6528496120807183,48.09,2383.63,25.55,15.9,24.43,24.43,29.51,3.79,794.54,Overload,"['High Power Density', 'High RPM per Gear']",15.87
truck_001,77.97,6,7.96336097959087,44.24,1219.4,26.55,4.02,19.39,19.39,14.03,0.38,203.23,Normal,[],4.65
truck_003,373.95,1,-1.162249005638094,59.2,1264.44,24.88,15.31,24.43,24.43,-7.34,1.99,1264.44,Overload,['High RPM per Gear'],15.77
truck_001,162.28,5,8.235303094547916,63.27,1506.28,23.54,8.37,19.39,19.39,21.12,1.09,301.26,Normal,[],8.75
truck_003,307.97,6,0.1348320268309866,26.05,1926.68,27.08,12.61,24.43,24.43,1.59,2.29,321.11,Normal,[],11.99
truck_003,364.23,4,-2.310859184658711,37.36,1994.92,26.68,14.91,24.43,24.43,-22.53,2.85,498.73,Overload,['High Power Density'],14.33
truck_002,251.88,3,6.720327549565932,66.72,1498.45,27.07,12.3,20.48,20.48,25.37,1.46,499.48,Normal,[],11.62
truck_003,331.6,6,10.582083746772932,63.49,1271.43,26.49,13.57,24.43,24.43,55.27,1.67,211.91,Normal,[],13.41
truck_002,240.58,3,5.074654906164684,29.71,1643.19,23.59,11.75,20.48,20.48,41.1,1.75,547.73,Normal,[],11.91
truck_003,156.23,3,11.038407845119654,74.9,2107.91,27.93,6.39,24.43,24.43,23.02,1.23,702.64,Overload,['High RPM per Gear'],5.15
truck_003,133.1,3,13.95834157868994,63.01,2257.76,26.83,5.45,24.43,24.43,29.49,1.17,752.59,Overload,['High RPM per Gear'],4.86
truck_001,108.87,2,-3.4935713566519038,21.89,2034.57,25.63,5.61,19.39,19.39,-17.38,0.91,1017.29,Overload,['High RPM per Gear'],5.08
truck_003,328.14,3,4.415204433354045,43.31,2184.81,25.71,13.43,24.43,24.43,33.46,2.92,728.27,Overload,"['High Power Density', 'High RPM per Gear']",13.62
truck_001,238.17,4,12.324672457178451,73.43,1524.01,23.21,12.28,19.39,19.39,39.98,1.64,381.0,Normal,[],11.19
truck_002,152.96,6,11.528298576977637,54.59,2248.9,27.33,7.47,20.48,20.48,32.3,1.32,374.82,Normal,[],7.34
truck_002,300.16,4,9.459410488859495,45.18,1315.89,23.24,14.66,20.48,20.48,62.85,1.78,328.97,Normal,[],14.32
truck_002,322.6,2,-4.42284173327751,23.85,1845.51,27.31,15.75,20.48,20.48,-59.82,2.28,922.75,Overload,['High RPM per Gear'],14.98
truck_002,129.68,1,11.213315469670247,44.71,2095.7,25.42,6.33,20.48,20.48,32.52,1.12,2095.7,Overload,['High RPM per Gear'],6.09
truck_002,156.77,2,-0.918538831963862,61.6,2300.45,25.37,7.65,20.48,20.48,-2.34,1.49,1150.23,Overload,['High RPM per Gear'],7.27
truck_001,77.68,5,4.101034096162772,37.44,1480.29,27.42,4.01,19.39,19.39,8.51,0.44,296.06,Normal,[],4.57
truck_001,189.43,3,7.065830212240346,60.13,1986.03,25.68,9.77,19.39,19.39,22.26,1.53,662.01,Overload,['High RPM per Gear'],10.06
truck_002,272.79,1,-1.8138503549612817,49.03,1462.11,26.62,13.32,20.48,20.48,-10.09,1.57,1462.11,Overload,['High RPM per Gear'],14.03
truck_003,267.11,4,9.424102499238874,29.04,2259.8,24.0,10.93,24.43,24.43,86.69,2.63,564.95,Overload,['High Power Density'],10.99
truck_002,256.96,5,0.0489503921971916,42.43,2215.28,26.71,12.55,20.48,20.48,0.3,2.23,443.06,Normal,[],12.75
truck_003,316.74,4,14.74627964421322,53.59,2034.77,23.71,12.97,24.43,24.43,87.15,2.85,508.69,Overload,['High Power Density'],12.19
truck_003,126.92,4,2.803414305434462,37.05,2079.51,23.65,5.2,24.43,24.43,9.6,1.17,519.88,Normal,[],5.81
truck_002,260.34,6,9.855532822157896,48.58,1259.98,26.66,12.71,20.48,20.48,52.82,1.29,210.0,Normal,[],13.05
truck_002,164.04,2,3.732291244034528,25.55,2299.14,27.67,8.01,20.48,20.48,23.97,1.43,1149.57,Overload,['High RPM per Gear'],7.8
truck_001,248.03,1,7.260279221039436,30.35,1224.89,23.19,12.79,19.39,19.39,59.34,1.37,1224.89,Overload,['High RPM per Gear'],12.93
truck_003,370.49,3,-2.583190973320817,33.28,1592.71,24.31,15.17,24.43,24.43,-28.76,2.54,530.9,Overload,['High Power Density'],15.11
truck_003,262.48,2,4.361217255909288,33.98,1906.37,28.54,10.74,24.43,24.43,33.69,1.84,953.19,Overload,['High RPM per Gear'],10.72
truck_003,99.65,6,6.2669872474592765,65.77,1640.49,26.27,4.08,24.43,24.43,9.5,0.65,273.41,Normal,[],4.07
truck_002,97.28,1,-2.7858862238697824,68.71,2195.3,27.81,4.75,20.48,20.48,-3.94,0.8,2195.3,Overload,['High RPM per Gear'],5.1
truck_001,235.8,1,8.419646825390368,60.19,2000.83,26.08,12.16,19.39,19.39,32.99,1.89,2000.83,Overload,['High RPM per Gear'],11.88
truck_001,100.31,5,3.667112404357626,36.6,2369.63,24.55,5.17,19.39,19.39,10.05,1.01,473.93,Normal,[],5.81
truck_003,203.94,2,11.459612506285811,55.2,1935.65,27.92,8.35,24.43,24.43,42.34,1.48,967.82,Overload,['High RPM per Gear'],7.59
truck_002,184.47,5,7.282303089248948,32.38,1374.08,23.72,9.01,20.48,20.48,41.49,1.12,274.82,Normal,[],9.61
truck_001,106.13,4,-4.633613147929125,43.37,2029.62,27.17,5.47,19.39,19.39,-11.34,0.83,507.4,Normal,[],5.63
truck_003,217.33,1,-1.7507957232633389,56.04,1789.49,24.17,8.9,24.43,24.43,-6.79,1.69,1789.49,Overload,['High RPM per Gear'],9.46
truck_002,275.04,3,2.634196381870833,42.49,1493.05,25.58,13.43,20.48,20.48,17.05,1.68,497.68,Normal,[],13.89
truck_001,234.24,6,-2.824267822308784,48.37,2100.42,26.67,12.08,19.39,19.39,-13.68,1.93,350.07,Normal,[],12.36
truck_003,191.6,1,5.14478996433728,79.75,1414.33,28.89,7.84,24.43,24.43,12.36,0.98,1414.33,Overload,['High RPM per Gear'],7.57
truck_001,142.06,1,0.8287816660425555,71.27,2398.81,24.91,7.33,19.39,19.39,1.65,1.43,2398.81,Overload,['High RPM per Gear'],6.4
truck_002,74.22,6,7.009113745502905,26.02,2336.13,23.47,3.62,20.48,20.48,19.99,0.77,389.35,Normal,[],4.28
truck_001,184.89,3,8.762207985013033,77.58,1750.11,26.14,9.54,19.39,19.39,20.88,1.3,583.37,Normal,[],9.01
truck_001,197.61,1,14.423488102799164,67.18,1851.33,28.74,10.19,19.39,19.39,42.43,1.33,1851.33,Overload,['High RPM per Gear'],10.86
truck_003,357.24,1,11.048365743574063,60.22,1351.99,25.08,14.62,24.43,24.43,65.54,2.02,1351.99,Overload,['High RPM per Gear'],14.61
truck_002,124.46,3,-2.654564608921788,59.22,2221.24,28.59,6.08,20.48,20.48,-5.58,1.01,740.41,Overload,['High RPM per Gear'],6.49
truck_001,203.9,4,2.99920146764948,63.79,1837.52,27.97,10.52,19.39,19.39,9.59,1.4,459.38,Normal,[],10.24
truck_003,281.98,1,6.1364742176494165,30.28,2358.62,26.16,11.54,24.43,24.43,57.15,2.66,2358.62,Overload,"['High Power Density', 'High RPM per Gear']",12.55
truck_001,228.13,2,0.9218923382674228,50.09,2239.93,27.77,11.77,19.39,19.39,4.2,1.93,1119.96,Overload,['High RPM per Gear'],11.48
truck_001,123.93,2,0.3665213792867732,24.81,2101.3,23.85,6.39,19.39,19.39,1.83,1.14,1050.65,Overload,['High RPM per Gear'],5.37
truck_001,218.38,6,4.74030783400546,45.52,1710.6,28.23,11.26,19.39,19.39,22.74,1.39,285.1,Normal,[],11.92
truck_003,358.51,2,1.7707015404545867,31.8,2232.83,23.88,14.68,24.43,24.43,19.97,3.51,1116.41,Overload,"['High Power Density', 'High RPM per Gear']",14.65
truck_001,293.11,1,6.639750419007173,60.17,1591.01,26.45,15.12,19.39,19.39,32.35,1.85,1591.01,Overload,['High RPM per Gear'],14.37
truck_001,328.15,2,10.293251104584895,34.64,2206.62,25.26,16.92,19.39,19.39,97.52,3.0,1103.31,Overload,"['High Power Density', 'High RPM per Gear']",15.95
truck_003,125.05,6,9.232154552100582,75.09,1498.22,26.68,5.12,24.43,24.43,15.38,0.74,249.7,Normal,[],4.67
truck_002,190.38,4,-2.493982071877816,39.5,1878.0,28.29,9.3,20.48,20.48,-12.02,1.32,469.5,Normal,[],9.29
truck_003,266.65,6,2.3341729578448778,57.3,1277.91,26.18,10.91,24.43,24.43,10.86,1.36,212.98,Normal,[],10.4
truck_002,138.63,4,-4.633026766527348,65.34,1518.41,24.86,6.77,20.48,20.48,-9.83,0.89,379.6,Normal,[],7.39
truck_001,226.39,5,3.887647246021297,70.97,1939.01,24.75,11.68,19.39,19.39,12.4,1.86,387.8,Normal,[],12.35
truck_003,136.21,1,12.86277436758867,40.55,2397.84,23.02,5.58,24.43,24.43,43.21,1.49,2397.84,Overload,['High RPM per Gear'],5.45
truck_001,140.19,5,12.667729740980448,76.73,1336.32,28.21,7.23,19.39,19.39,23.14,0.7,267.26,Normal,[],6.39
truck_001,300.91,6,-1.782930037014283,57.96,1262.95,24.76,15.52,19.39,19.39,-9.26,1.61,210.49,Normal,[],15.79
truck_003,142.51,6,1.879212271671351,74.49,2333.85,23.04,5.83,24.43,24.43,3.6,1.51,388.98,Normal,[],6.2
truck_003,189.05,3,13.173855326058115,51.1,1289.93,23.66,7.74,24.43,24.43,48.73,1.08,429.98,Normal,[],7.73
truck_001,303.97,5,4.645031846048489,54.32,1939.09,27.74,15.68,19.39,19.39,25.99,2.23,387.82,Normal,[],15.28
truck_002,133.59,6,8.783144634490165,78.83,2358.75,23.97,6.52,20.48,20.48,14.88,1.38,393.13,Normal,[],6.33
truck_001,222.52,5,-4.276946789174216,39.29,2116.26,28.76,11.48,19.39,19.39,-24.23,1.71,423.25,Normal,[],10.79
truck_002,191.4,5,6.642427416396721,72.01,2343.95,27.05,9.35,20.48,20.48,17.65,1.74,468.79,Normal,[],8.97
truck_002,125.54,2,-1.279831362880095,35.29,1565.92,25.16,6.13,20.48,20.48,-4.55,0.82,782.96,Overload,['High RPM per Gear'],6.91
